x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21,x22,y22,x23,y23,x24,y24
512.442,178.822,495.182,374.237,328.461,368.724,253.352,615.881,425.944,668.028,667.552,379.957,753.704,581.664,661.887,662.048,483.672,719.672,385.815,719.688,,,,,,,,,,,477.752,150.065,535.668,150.034,426.026,167.492,581.543,167.343,,,,,,,,,,,,
558.488,196.155,552.645,357.246,374.336,357.109,294.028,661.685,362.857,615.909,719.708,357.132,834.625,621.585,753.834,673.577,535.554,719.648,449.119,719.67,,,,,638.885,719.674,,,,,523.668,155.815,587.156,155.772,466.322,173.033,639.016,167.485,,,,,,,,,,,,
495.251,178.786,489.623,374.277,316.842,374.477,247.787,644.609,299.753,661.771,667.821,362.911,708.102,633.124,575.467,638.909,489.317,719.672,386.047,719.699,,,,,,,,,,,466.5,150.064,529.938,150.067,414.707,172.996,575.991,172.97,,,,,,,,,,,,
495.263,190.312,500.825,362.993,311.216,357.112,242.116,616.004,293.773,621.586,673.41,374.354,748.128,621.862,667.593,621.961,,,,,,,,,,,,,,,471.937,155.522,529.924,155.649,414.524,167.217,575.943,167.428,,,,,,,,,,,,
512.4,178.783,500.878,374.256,334.098,368.673,253.424,615.924,426.169,668.043,667.589,379.95,753.842,587.293,662.024,662.03,483.71,719.666,385.805,719.663,,,,,,,,,,,477.748,150.05,535.649,149.975,426.094,167.485,581.585,167.388,,,,,,,,,,,,
575.73,207.609,541.25,351.381,368.622,357.051,294.085,627.621,391.926,621.586,713.953,345.734,794.228,615.758,696.558,668.025,535.571,719.653,466.465,719.661,,,,,621.658,719.676,,,,,535.458,161.836,616.187,167.28,478.057,178.884,661.834,195.977,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535.426,201.922,524.141,345.843,345.691,351.311,270.876,616.179,397.542,639.084,702.339,345.637,794.035,610.058,707.752,593.037,529.674,719.661,432.041,719.692,,,,,627.386,719.655,,,,,495.106,161.552,570.207,156.037,437.768,190.274,616.137,172.973,,,,,,,,,,,,
546.838,178.812,523.635,380.206,339.874,368.635,293.601,661.914,466.445,518.276,702.24,385.701,771.294,610.282,713.559,661.735,,,,,,,,,,,,,,,517.942,149.879,575.824,150.155,443.435,172.977,616.235,173.211,,,,,,,,,,,,
529.507,190.291,518.038,385.782,334.14,380.14,253.649,662.079,432.101,587.218,690.839,385.819,776.963,610.094,736.732,656.237,,,,,,,,,,,,,,,483.928,155.625,569.754,155.557,432.112,178.832,610.197,178.76,,,,,,,,,,,,
529.703,167.523,518.245,385.563,339.835,374.282,282.381,661.761,437.402,529.704,707.93,385.645,788.419,615.634,742.602,656.139,,,,,,,,,,,,,,,489.539,144.222,569.938,144.287,437.621,173.03,615.783,167.449,,,,,,,,,,,,
489.486,167.385,495.208,362.792,305.336,351.477,247.54,656.186,299.889,535.495,673.469,374.375,748.127,621.678,667.763,627.431,,,,,,,,,,,,,,,460.572,144.232,529.658,138.56,408.926,167.229,575.792,161.831,,,,,,,,,,,,
500.828,178.895,489.607,357.258,316.828,351.568,236.335,615.803,305.271,655.981,667.88,368.658,754.072,615.8,696.465,616.041,483.896,719.654,391.626,719.671,,,,,,,,,,,471.987,150.0,529.945,150.071,409.003,167.237,575.843,167.387,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
523.929,190.376,512.45,351.558,339.748,345.861,247.837,569.862,265.099,621.627,679.23,362.878,754.152,575.928,685.013,621.663,495.188,719.643,391.663,719.646,,,,,592.989,719.648,,,,,483.643,155.612,563.973,155.62,431.901,167.532,593.074,178.755,,,,,,,,,,,,
570.025,161.663,564.291,357.204,385.848,357.097,265.13,621.539,443.571,569.74,736.81,357.141,805.88,581.456,759.879,621.881,,,,,,,,,,,,,,,529.724,127.034,610.147,127.046,478.14,161.622,656.084,167.239,,,,,,,,,,,,
495.234,184.637,495.185,374.435,311.129,362.907,219.037,627.693,340.102,512.392,668.013,380.05,759.702,610.126,696.386,656.282,506.685,719.645,,,,,,,,,,,,,466.491,155.515,529.887,155.573,408.982,184.537,575.977,178.733,,,,,,,,,,,,
484.001,184.479,483.961,362.885,305.519,351.586,259.258,639.073,409.006,621.456,667.506,374.328,736.754,627.498,656.102,621.449,,,,,,,,,,,,,,,454.836,155.456,529.484,150.151,397.567,173.147,575.445,172.973,,,,,,,,,,,,
529.672,195.98,523.991,385.695,340.088,385.871,287.942,667.538,408.861,662.131,713.835,380.177,794.349,621.719,736.677,627.407,523.94,719.674,,,,,,,,,,,,,489.303,155.678,569.83,150.134,437.467,167.34,615.842,161.537,,,,,,,,,,,,
569.871,201.864,558.299,362.95,374.438,362.992,293.842,662.03,431.835,622.006,719.693,357.281,828.866,621.997,736.718,673.526,529.874,719.657,437.812,719.666,,,,,,,,,,,529.561,156.058,610.158,161.364,477.674,178.85,661.657,195.847,,,,,,,,,,,,
518.051,201.558,495.129,374.352,328.326,368.719,253.375,615.849,403.145,667.621,667.511,379.92,742.6,581.527,650.566,661.991,478.183,719.662,385.636,719.692,,,,,,,,,,,477.975,161.293,541.266,156.0,426.175,178.909,592.893,178.835,,,,,,,,,,,,
569.878,161.413,569.643,357.084,385.681,351.583,293.625,633.337,397.355,529.94,736.857,357.085,805.613,575.574,759.822,621.955,,,,,,,,,,,,,,,529.569,121.306,610.017,121.409,478.119,161.536,650.479,161.704,,,,,,,,,,,,
569.795,201.824,558.357,362.856,374.458,362.877,293.921,662.053,431.99,621.911,719.694,357.168,834.548,621.972,742.385,673.517,529.904,719.657,443.302,719.669,,,,,,,,,,,529.537,156.068,610.077,161.349,477.69,178.8,656.26,195.822,,,,,,,,,,,,
529.8,173.189,524.147,385.579,345.567,385.64,282.338,667.553,403.285,662.005,713.842,379.979,788.37,616.009,730.965,622.002,529.411,719.666,,,,,,,,,,,,,489.438,149.817,569.914,138.624,437.564,161.824,615.927,161.437,,,,,,,,,,,,
512.488,196.099,495.278,374.248,316.953,362.885,288.118,661.642,477.732,661.915,673.414,380.001,753.965,610.05,713.619,627.37,495.297,719.656,420.391,719.665,,,,,,,,,,,477.663,155.708,541.161,155.656,420.256,167.377,581.706,167.35,,,,,,,,,,,,
529.973,172.995,523.763,380.169,339.993,374.477,293.663,661.788,472.158,563.964,713.727,385.571,794.068,610.305,748.093,656.037,,,,,,,,,,,,,,,495.243,144.245,570.162,144.345,437.716,167.347,615.943,167.451,,,,,,,,,,,,
569.674,207.817,524.046,385.642,345.73,374.361,351.259,656.166,621.885,633.321,707.962,385.589,765.483,615.941,598.744,719.568,523.866,719.678,,,,,,,,,,,,,524.002,167.294,598.732,172.989,454.849,190.401,622.038,196.133,,,,,,,,,,,,
517.966,173.174,495.249,362.85,316.891,357.226,259.358,633.214,385.586,661.858,673.619,374.335,753.939,621.616,690.767,622.023,483.81,719.662,386.088,719.672,,,,,,,,,,,477.86,144.188,541.236,144.251,426.112,161.466,587.124,161.53,,,,,,,,,,,,
564.105,161.845,547.033,351.494,379.956,351.544,293.604,661.685,420.372,610.307,725.365,351.425,845.981,621.757,725.302,656.18,552.736,719.651,449.189,719.655,,,,,661.956,719.674,,,,,523.807,132.843,593.046,132.758,472.189,173.171,638.99,167.458,,,,,,,,,,,,
500.984,195.839,495.112,368.587,322.602,357.057,282.376,656.063,449.141,661.776,667.856,379.985,753.845,610.193,707.77,622.019,495.156,719.645,414.526,719.653,,,,,,,,,,,472.047,155.58,535.413,155.662,408.897,173.069,576.023,173.133,,,,,,,,,,,,
575.825,201.961,546.966,351.518,374.371,357.152,294.051,633.195,391.882,633.311,714.04,345.933,799.991,610.266,708.008,673.427,535.442,719.653,443.491,719.655,,,,,621.732,719.677,,,,,535.568,156.044,621.468,161.46,478.181,178.762,661.915,195.888,,,,,,,,,,,,
518.199,184.59,506.724,368.665,333.9,362.888,201.806,581.52,311.028,616.115,673.55,374.292,759.916,592.954,673.379,656.038,483.662,719.646,,,,,,,,,,,,,478.114,150.11,552.584,155.505,431.721,167.524,592.931,173.061,,,,,,,,,,,,
575.583,167.319,569.755,357.046,386.038,351.276,253.739,598.804,472.201,500.862,742.519,362.803,811.422,581.399,759.78,622.025,,,,,,,,,,,,,,,535.494,144.212,615.759,138.618,483.658,167.263,661.811,167.25,,,,,,,,,,,,
529.516,195.842,518.091,385.836,339.59,380.116,253.464,661.948,420.304,627.396,690.83,385.819,776.914,610.06,736.764,656.208,489.65,719.641,,,,,,,,,,,,,483.981,155.627,569.765,155.584,432.124,178.763,610.227,173.201,,,,,,,,,,,,
529.483,213.519,506.767,380.114,339.817,374.289,259.578,633.126,437.939,662.054,673.679,385.552,765.482,610.016,696.369,656.156,518.141,719.654,,,,,,,,,,,,,483.875,173.165,569.915,178.877,431.963,195.872,610.28,196.166,,,,,,,,,,,,
506.632,196.087,489.574,362.988,316.87,357.074,282.343,656.031,449.266,661.879,667.827,374.398,748.139,587.152,708.196,621.999,489.566,719.65,408.887,719.653,,,,,,,,,,,472.145,155.679,535.503,155.808,408.904,167.386,581.396,173.136,,,,,,,,,,,,
563.96,178.717,564.091,362.848,380.15,357.232,311.132,535.42,293.828,615.902,731.039,357.258,794.261,575.739,759.554,627.471,564.202,719.637,454.974,719.653,,,,,650.352,719.641,,,,,523.831,144.347,587.276,144.33,472.274,161.894,633.347,161.674,,,,,,,,,,,,
529.819,190.388,529.428,385.624,345.673,385.788,282.378,667.701,420.305,661.805,719.478,380.097,794.357,621.712,730.968,633.199,529.408,719.671,,,,,,,,,,,,,489.471,155.562,569.969,150.097,437.654,167.345,615.97,161.602,,,,,,,,,,,,
529.621,213.434,524.025,357.172,345.786,351.377,282.253,610.121,345.791,575.516,702.26,362.946,759.938,575.942,702.279,621.805,524.093,719.627,431.985,719.655,,,,,615.875,719.634,,,,,489.317,173.173,569.972,167.537,437.76,184.533,615.927,173.014,,,,,,,,,,,,
575.948,184.615,558.402,345.63,380.102,339.937,288.095,621.779,431.657,529.767,719.585,345.949,771.312,593.025,673.541,667.604,,,,,,,,,,,,,,,546.941,149.983,621.517,155.717,483.688,161.822,661.87,195.975,,,,,,,,,,,,
483.997,161.408,500.84,351.571,328.35,345.83,247.676,627.687,333.937,575.813,673.406,368.698,748.208,621.676,667.806,622.039,,,,,,,,,,,,,,,449.296,127.023,529.437,121.299,414.529,161.708,575.731,161.418,,,,,,,,,,,,
575.557,167.248,569.816,351.52,386.029,345.853,288.126,610.043,483.92,483.883,742.565,357.179,811.559,581.428,759.75,627.348,,,,,,,,,,,,,,,535.383,132.801,615.823,132.802,483.631,161.66,661.876,161.661,,,,,,,,,,,,
512.514,173.199,500.973,374.306,333.918,368.654,213.368,604.383,368.666,661.73,668.031,374.451,765.518,587.317,673.663,633.207,483.747,719.648,,,,,,,,,,,,,477.818,144.352,541.241,149.812,426.206,167.462,587.153,167.224,,,,,,,,,,,,
563.969,184.605,558.51,357.207,374.328,357.191,299.371,667.589,420.422,529.89,725.308,351.58,840.17,616.171,753.693,673.617,,,,,,,,,,,,,,,523.746,150.006,587.323,149.926,466.502,167.428,644.771,167.302,,,,,,,,,,,,
489.394,155.708,483.761,351.563,305.385,351.289,247.51,627.54,345.583,661.606,662.177,362.906,736.8,616.145,633.132,633.246,477.796,719.651,379.942,719.706,,,,,,,,,,,449.294,115.741,529.44,115.586,397.531,161.411,570.104,156.054,,,,,,,,,,,,
529.496,190.205,518.134,385.766,339.7,380.089,265.092,667.771,431.946,569.973,696.469,385.744,777.029,610.171,736.801,656.296,,,,,,,,,,,,,,,483.97,155.506,569.787,155.531,437.452,173.107,615.637,190.163,,,,,,,,,,,,
535.429,195.992,524.012,385.584,345.507,380.045,293.617,661.685,478.091,644.647,696.541,385.532,788.614,610.127,748.162,656.036,524.296,719.651,,,,,,,,,,,,,501.003,155.624,575.554,155.794,437.875,167.319,616.047,173.055,,,,,,,,,,,,
523.904,195.955,512.424,351.541,339.728,345.853,247.805,569.856,259.289,621.627,679.219,362.802,754.144,575.891,684.998,621.573,495.141,719.641,386.028,719.648,,,,,592.921,719.648,,,,,483.604,155.681,558.513,155.668,431.818,167.502,593.015,173.155,,,,,,,,,,,,
546.925,173.099,512.37,374.38,339.974,357.056,328.285,627.628,564.251,477.894,679.214,380.096,760.059,604.479,719.517,656.06,506.602,719.639,,,,,,,,,,,,,517.98,149.849,575.864,150.156,437.976,178.815,616.082,190.172,,,,,,,,,,,,
569.749,207.696,524.098,380.149,345.675,368.623,351.42,650.412,621.867,627.553,707.974,385.598,754.224,604.449,587.184,719.537,524.078,719.677,,,,,,,615.896,719.671,,,,,524.133,167.228,604.332,167.455,460.578,190.334,627.375,196.164,,,,,,,,,,,,
535.61,201.965,529.535,345.821,351.365,345.907,288.012,616.198,426.231,656.251,707.842,345.61,794.165,610.241,707.884,610.223,529.956,719.661,437.778,719.678,,,,,627.415,719.661,,,,,500.859,161.582,575.67,161.399,437.921,190.319,621.6,173.21,,,,,,,,,,,,
535.342,150.068,529.932,351.34,351.387,351.477,293.68,661.727,408.952,512.269,713.997,351.482,805.929,627.681,736.752,523.735,,,,,,,,,,,,,,,495.143,115.621,570.148,115.438,443.599,161.76,621.488,161.413,,,,,,,,,,,,
506.566,167.435,495.148,357.168,316.916,351.581,247.516,615.778,311.022,656.296,667.794,368.558,759.53,621.812,673.499,592.915,,,,,,,,,,,,,,,472.264,138.437,535.449,138.515,420.489,161.748,581.415,161.726,,,,,,,,,,,,
563.973,201.827,546.984,362.793,374.286,362.871,293.807,656.077,339.981,656.287,719.708,351.59,834.559,621.569,753.847,673.616,529.938,719.648,437.717,719.676,,,,,627.658,719.682,,,,,523.707,161.304,587.232,156.017,460.726,173.098,638.943,167.549,,,,,,,,,,,,
564.133,201.991,546.971,368.66,374.269,374.287,293.611,638.939,345.823,667.573,725.239,357.25,834.485,621.747,754.042,673.674,535.587,719.655,437.805,719.701,,,,,,,,,,,523.882,161.499,593.063,161.478,466.506,190.285,644.677,190.182,,,,,,,,,,,,
524.086,201.54,518.168,351.571,340.042,351.299,253.593,581.59,299.751,621.739,684.96,357.111,759.58,581.377,690.738,621.632,506.704,719.632,397.526,719.634,,,,,604.445,719.64,,,,,483.819,155.903,564.136,155.84,432.046,167.386,598.666,167.353,,,,,,,,,,,,
512.337,178.85,495.276,374.236,339.636,374.29,253.721,615.968,460.54,668.015,667.583,374.387,759.785,593.058,668.042,667.415,495.14,719.663,,,,,,,,,,,,,477.723,150.143,535.657,150.123,426.161,173.223,581.56,172.988,,,,,,,,,,,,
524.124,184.64,501.038,385.689,316.838,380.213,241.865,661.69,328.383,638.935,673.58,385.771,760.062,604.496,708.222,656.235,512.487,719.62,,,,,,,,,,,,,483.916,155.493,564.276,155.701,431.933,172.995,610.034,190.195,,,,,,,,,,,,
569.635,201.996,547.048,357.236,374.25,357.105,293.677,661.687,431.75,615.708,719.577,357.151,823.015,621.813,725.201,668.091,529.912,719.65,,,,,,,,,,,,,524.174,161.338,604.483,161.535,472.256,178.878,656.076,195.889,,,,,,,,,,,,
529.836,190.223,523.661,385.714,339.999,380.2,293.822,667.436,477.86,569.645,702.275,385.592,788.436,610.155,748.049,655.992,,,,,,,,,,,,,,,495.125,150.17,570.061,155.629,437.765,167.533,615.883,184.442,,,,,,,,,,,,
512.452,196.001,495.244,368.709,316.947,362.853,288.08,656.285,477.621,661.862,673.399,379.983,736.704,581.439,708.07,627.413,489.559,719.656,420.258,719.665,,,,,,,,,,,477.628,155.677,535.668,155.629,414.66,167.347,581.55,167.377,,,,,,,,,,,,
575.727,207.492,541.285,351.467,368.672,351.593,299.471,621.869,391.658,621.999,714.038,345.895,794.364,615.81,702.133,673.429,541.193,719.653,466.344,719.658,,,,,621.8,719.68,,,,,535.442,161.646,621.457,161.836,478.032,178.838,661.929,196.12,,,,,,,,,,,,
512.349,167.423,489.584,357.28,311.154,357.124,253.527,644.743,391.515,627.526,667.975,368.689,753.863,616.108,696.437,627.427,483.56,719.651,391.46,719.65,,,,,575.979,719.671,,,,,477.754,138.537,541.094,144.182,425.91,161.775,581.517,167.276,,,,,,,,,,,,
506.667,167.338,495.324,357.137,322.496,351.532,247.508,615.798,311.127,656.306,667.968,368.586,754.114,621.725,668.003,581.435,483.78,719.65,391.473,719.677,,,,,,,,,,,477.643,132.777,535.52,138.441,425.908,161.572,581.459,161.722,,,,,,,,,,,,
529.653,207.354,512.291,385.544,328.398,380.081,276.633,639.07,483.978,661.679,673.438,385.579,765.504,610.103,707.869,656.246,523.623,719.693,,,,,,,,,,,,,484.011,161.713,569.901,161.668,431.982,190.417,615.725,196.03,,,,,,,,,,,,
506.64,201.621,500.863,357.047,339.522,345.67,253.766,615.766,345.933,661.741,673.452,379.952,748.301,621.674,673.616,627.413,484.024,719.661,391.659,719.702,,,,,,,,,,,472.108,155.83,535.483,155.841,409.007,167.216,581.514,161.775,,,,,,,,,,,,
535.498,196.014,524.152,380.129,345.572,379.971,293.84,661.79,483.592,638.97,702.259,380.03,799.915,610.052,748.318,644.802,529.365,719.655,437.635,719.661,,,,,616.029,719.672,,,,,512.31,155.573,575.738,155.858,443.457,161.764,621.454,173.201,,,,,,,,,,,,
564.025,167.194,541.095,368.528,379.986,357.075,288.004,604.464,466.431,564.237,708.239,380.044,799.77,592.979,702.013,661.996,524.176,719.656,437.541,719.652,,,,,615.82,719.682,,,,,523.98,138.557,592.884,144.334,477.668,173.032,627.62,173.18,,,,,,,,,,,,
529.481,201.731,500.877,379.908,333.922,368.684,236.349,610.183,357.086,639.014,667.802,380.121,748.052,592.905,621.927,656.287,,,,,,,,,,,,,,,489.48,156.063,569.733,161.384,437.419,167.465,610.216,190.221,,,,,,,,,,,,
517.934,196.029,495.316,374.307,316.921,368.521,293.505,656.274,477.808,661.916,673.457,379.976,759.608,610.075,713.742,627.363,506.733,719.657,425.94,719.679,,,,,,,,,,,477.706,155.665,541.219,155.583,420.328,167.342,587.158,167.258,,,,,,,,,,,,
575.712,201.649,558.459,345.579,380.201,339.825,293.776,610.032,391.704,570.015,719.536,345.862,782.666,604.432,673.554,667.736,529.684,719.654,449.206,719.643,,,,,610.231,719.68,,,,,541.245,155.732,616.2,161.455,483.588,161.831,661.857,196.065,,,,,,,,,,,,
552.754,178.799,529.957,368.586,351.306,362.801,293.73,656.059,385.903,483.876,713.56,368.68,799.994,598.679,753.94,650.424,535.387,719.648,,,,,,,621.898,719.66,,,,,523.621,144.321,581.582,149.816,460.678,161.78,627.465,161.863,,,,,,,,,,,,
483.545,190.319,477.876,379.942,299.608,368.652,236.199,621.503,437.449,673.438,639.073,380.081,742.386,598.801,661.649,662.103,477.605,719.675,,,,,,,,,,,,,443.342,155.779,523.697,155.704,391.579,195.874,569.614,190.299,,,,,,,,,,,,
489.667,184.529,489.613,368.583,316.894,357.192,287.967,656.132,449.255,661.768,667.825,380.001,759.528,616.106,702.188,621.972,489.6,719.647,408.891,719.645,,,,,,,,,,,466.294,150.144,529.845,155.493,403.26,178.727,575.749,173.116,,,,,,,,,,,,
564.081,190.241,546.92,351.5,357.082,351.271,265.242,650.371,431.771,443.362,719.455,351.488,811.722,621.541,719.595,673.428,,,,,,,,,,,,,,,523.906,150.075,592.969,150.135,472.035,167.471,644.658,172.959,,,,,,,,,,,,
541.106,173.189,524.187,379.954,345.721,374.36,294.043,650.553,478.165,483.706,702.266,379.94,799.999,610.138,753.719,650.505,,,,,,,,,,,,,,,512.385,149.845,575.839,150.02,449.07,167.232,621.604,172.99,,,,,,,,,,,,
495.168,161.461,495.233,357.249,322.555,351.527,236.289,610.302,316.878,661.642,667.989,368.725,754.18,644.763,713.645,581.654,483.561,719.644,386.01,719.682,,,,,,,,,,,471.93,121.459,529.895,121.48,414.603,161.531,575.924,167.238,,,,,,,,,,,,
563.95,178.796,558.315,362.823,380.158,357.289,293.887,569.989,299.611,627.464,719.588,362.791,811.51,604.488,754.216,633.175,,,,,,,,,,,,,,,523.801,149.953,587.137,144.401,472.037,167.314,627.584,161.698,,,,,,,,,,,,
495.277,167.209,495.255,357.18,322.541,351.288,253.559,621.725,374.269,621.818,673.483,374.467,753.699,621.59,679.145,621.933,,,,,,,,,,,,,,,472.017,132.808,530.001,132.879,408.955,161.498,576.032,161.821,,,,,,,,,,,,
575.739,207.637,541.277,351.421,368.599,357.076,294.103,627.596,397.313,621.562,714.013,345.8,794.244,615.776,696.461,668.099,535.568,719.653,466.474,719.661,,,,,621.65,719.677,,,,,535.473,161.853,616.209,167.316,478.075,184.488,661.85,196.018,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
558.537,202.071,541.335,362.852,374.245,368.575,293.611,644.67,339.83,661.908,719.654,351.616,834.605,621.784,753.951,673.732,535.409,719.65,437.609,719.673,,,,,638.967,719.682,,,,,523.652,161.581,587.255,161.477,460.718,184.453,638.96,178.925,,,,,,,,,,,,
524.101,201.531,518.217,357.044,340.097,351.354,253.59,581.603,299.737,621.747,684.991,357.13,759.601,581.409,690.733,621.649,512.35,719.63,403.138,719.635,,,,,610.098,719.641,,,,,483.825,155.904,564.168,155.822,432.073,167.389,598.717,167.303,,,,,,,,,,,,
518.252,195.981,506.674,374.233,328.292,362.917,288.217,656.219,477.858,661.925,673.624,379.91,754.124,592.935,713.945,621.902,518.141,719.655,431.605,719.696,,,,,,,,,,,478.062,155.698,552.619,155.611,426.185,167.446,593.045,167.264,,,,,,,,,,,,
575.581,167.399,569.758,357.077,385.997,345.928,265.233,598.659,483.613,483.91,742.559,362.816,811.503,581.36,759.784,622.025,,,,,,,,,,,,,,,535.432,138.45,615.816,132.882,483.705,161.769,661.87,161.709,,,,,,,,,,,,
483.776,201.531,489.367,380.06,299.909,374.325,201.538,650.501,259.353,535.648,667.735,380.141,759.656,610.124,696.382,656.27,,,,,,,,,,,,,,,443.622,155.948,524.002,155.864,397.395,184.655,570.112,178.752,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524.203,213.269,523.618,351.585,345.518,345.894,259.487,621.508,345.728,564.242,690.807,357.236,759.724,581.367,690.812,621.68,518.131,719.638,426.008,719.645,,,,,610.155,719.641,,,,,483.832,173.089,569.692,167.505,437.442,173.195,610.229,172.99,,,,,,,,,,,,
495.094,161.777,495.093,374.258,305.464,374.425,247.539,656.32,357.117,610.295,667.848,362.93,719.708,633.321,592.917,581.685,,,,,,,,,,,,,,,466.367,132.782,529.909,132.731,414.616,167.224,575.879,161.893,,,,,,,,,,,,
478.141,201.775,483.569,385.62,299.868,380.193,196.028,656.318,213.51,598.658,667.47,380.058,759.636,610.213,690.828,656.211,,,,,,,,,,,,,,,437.758,161.321,523.605,155.919,391.45,190.284,569.819,184.528,,,,,,,,,,,,
535.664,155.829,535.633,357.08,362.829,351.495,299.341,639.031,362.864,483.946,713.688,357.114,782.753,575.997,714.042,621.671,,,,,,,,,,,,,,,512.504,115.871,575.698,115.817,466.357,161.633,621.562,161.488,,,,,,,,,,,,
529.803,201.72,523.957,345.767,339.908,345.819,276.545,616.193,408.845,650.35,702.12,345.523,782.804,610.041,702.302,604.382,529.594,719.649,,,,,,,,,,,,,489.353,161.339,569.931,155.794,437.523,190.255,615.982,167.282,,,,,,,,,,,,
489.3,161.324,506.589,357.047,333.935,345.885,247.837,621.545,339.78,627.382,673.513,374.286,748.226,621.628,667.986,622.025,,,,,,,,,,,,,,,449.296,121.531,529.467,121.217,408.985,161.757,575.734,161.5,,,,,,,,,,,,
569.973,173.166,564.273,357.216,385.749,357.064,334.0,662.101,385.951,535.474,742.437,357.167,800.038,575.654,748.323,622.031,535.478,719.624,,,,,,,627.468,719.644,,,,,529.712,149.91,610.058,149.861,478.137,161.873,656.128,167.532,,,,,,,,,,,,
523.686,195.92,518.262,351.422,339.978,345.765,270.921,627.454,368.519,449.15,690.625,357.184,759.718,576.0,685.072,621.633,495.204,719.64,397.456,719.649,,,,,587.227,719.642,,,,,483.475,155.678,552.789,155.63,432.093,167.393,598.659,167.39,,,,,,,,,,,,
523.816,161.8,495.158,379.918,322.585,374.285,242.005,616.143,379.966,615.957,667.577,379.99,748.323,587.259,633.187,661.693,,,,,,,,,,,,,,,483.551,132.798,558.503,144.186,431.74,173.143,593.065,178.895,,,,,,,,,,,,
477.734,195.942,477.648,385.604,299.446,374.335,224.835,621.779,339.865,667.88,638.978,385.728,713.775,616.143,552.644,719.593,471.917,719.69,,,,,,,,,,,,,437.387,155.833,506.647,155.605,385.739,184.504,552.647,167.427,,,,,,,,,,,,
535.415,196.026,524.023,380.187,345.555,379.971,293.546,661.7,483.566,638.875,696.531,380.086,799.768,610.058,748.254,650.543,524.309,719.656,,,,,,,,,,,,,506.636,155.592,575.604,155.844,437.941,161.785,616.123,173.097,,,,,,,,,,,,
535.621,202.0,529.544,345.771,351.382,345.86,288.132,616.162,431.967,661.935,707.848,345.593,794.072,610.182,708.02,610.07,535.377,719.662,449.129,719.679,,,,,627.658,719.659,,,,,500.828,161.619,575.636,161.359,437.893,190.399,621.522,173.199,,,,,,,,,,,,
477.878,195.955,477.677,380.212,294.192,374.333,224.868,621.534,339.68,667.85,638.893,385.631,719.456,610.079,650.472,661.766,472.25,719.669,374.463,719.693,,,,,570.042,719.687,,,,,437.56,155.809,512.436,155.61,385.937,184.471,558.396,167.517,,,,,,,,,,,,
